org_name,recipient_id,demo_year,state,service_area__c,service_area_type__c,Groups,Men,Other_gender,Unknown_gender,Women,age_0_17,age_18_35,age_18_59,age_36_59,age_60_and_Over,Unknown_age,Asian,Black,Hispanic,Native_American,Other_ethnicity,Unknown_ethnicity,White,Non_Veteran,Unknown_veteran,Veteran,Asian_0_17,Asian_18_35,Asian_18_59,Asian_36_59,Asian_60 and Over,Asian_Unknown,Black_0_17,Black_18_35,Black_18_59,Black_36_59,Black_60 and Over,Black_Unknown,Hispanic_0_17,Hispanic_18_35,Hispanic_18_59,Hispanic_36_59,Hispanic_60 and Over,Hispanic_Unknown,Native American_0_17,Native American_18_35,Native American_18_59,Native American_36_59,Native American_60 and Over,Native American_Unknown,Other_0_17,Other_18_35,Other_18_59,Other_36_59,Other_60 and Over,Other_Unknown,Unknown_0_17,Unknown_18_35,Unknown_36_59,Unknown_60 and Over,Unknown_Unknown,White_0_17,White_18_35,White_18_59,White_36_59,White_60 and Over,White_Unknown
"Texas RioGrande Legal Aid, Inc.",744100,2013,AR,MAR,Migrant Worker,0,40,NA,NA,2,NA,NA,40,NA,2,NA,NA,NA,41,NA,NA,NA,1,42,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Texas RioGrande Legal Aid, Inc.",744100,2013,KY,MKY,Migrant Worker,0,18,NA,NA,0,NA,NA,18,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,18,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas RioGrande Legal Aid, Inc.",744100,2013,LA,MLA,Migrant Worker,0,17,NA,NA,5,NA,NA,22,NA,NA,NA,NA,NA,21,NA,NA,NA,1,22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Texas RioGrande Legal Aid, Inc.",744100,2013,MS,MMS,Migrant Worker,0,4,NA,NA,1,NA,NA,5,NA,NA,NA,NA,NA,4,NA,1,NA,NA,5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas RioGrande Legal Aid, Inc.",744100,2013,TN,MTN,Migrant Worker,0,36,NA,NA,1,NA,NA,37,NA,NA,NA,NA,1,35,NA,1,NA,NA,37,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas RioGrande Legal Aid, Inc.",744100,2013,TX,MTX,Migrant Worker,0,116,NA,NA,22,6,NA,107,NA,25,NA,NA,NA,137,NA,NA,NA,1,138,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,106,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"Texas RioGrande Legal Aid, Inc.",744100,2013,TX,NTX-1,Native American,0,15,NA,NA,18,NA,NA,33,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,33,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas RioGrande Legal Aid, Inc.",744100,2013,TX,TX-15,Basic Field,171,4653,NA,NA,12542,415,NA,13742,NA,3038,NA,129,1880,12122,57,229,NA,2778,15406,NA,1789,1,NA,116,NA,12,NA,39,NA,1562,NA,279,NA,340,NA,9633,NA,2149,NA,0,NA,47,NA,10,NA,4,NA,189,NA,36,NA,NA,NA,NA,NA,NA,31,NA,2195,NA,552,NA
"Texas RioGrande Legal Aid, Inc.",744100,2014,TX,MSX-2,Migrant Worker,0,242,NA,NA,73,7,112,NA,131,65,NA,NA,6,306,NA,1,NA,2,309,NA,6,NA,NA,NA,NA,NA,NA,NA,2,NA,4,NA,NA,7,107,NA,127,65,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
"Texas RioGrande Legal Aid, Inc.",744100,2014,TX,NTX-1,Native American,0,34,NA,NA,21,NA,33,NA,21,1,NA,NA,NA,NA,55,NA,NA,NA,55,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas RioGrande Legal Aid, Inc.",744100,2014,TX,TX-15,Basic Field,157,4290,NA,NA,11426,335,5085,NA,7262,3034,NA,123,1763,11024,45,212,NA,2549,14885,NA,831,0,37,NA,63,23,NA,20,634,NA,852,257,NA,280,3597,NA,4913,2234,NA,2,10,NA,25,8,NA,6,67,NA,105,34,NA,NA,NA,NA,NA,NA,27,740,NA,1304,478,NA
"Texas RioGrande Legal Aid, Inc.",744100,2015,TX,MSX-2,Migrant Worker,1,208,0,NA,41,24,97,NA,85,43,NA,NA,NA,248,NA,1,NA,NA,247,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,96,NA,85,43,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas RioGrande Legal Aid, Inc.",744100,2015,TX,NTX-1,Native American,0,27,0,NA,32,1,32,NA,25,1,NA,NA,NA,NA,59,NA,NA,NA,59,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,32,NA,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Texas RioGrande Legal Aid, Inc.",744100,2015,TX,TX-15,Basic Field,152,4610,NA,NA,11363,378,5159,NA,7246,3190,NA,133,1783,10971,75,239,NA,2772,13569,NA,2404,1,58,NA,51,23,NA,25,579,NA,856,323,NA,319,3580,NA,4867,2205,NA,0,28,NA,39,8,NA,3,67,NA,131,38,NA,NA,NA,NA,NA,NA,30,847,NA,1302,593,NA
"Texas RioGrande Legal Aid, Inc.",744100,2016,TX,MSX-2,Migrant Worker,0,197,0,NA,10,1,80,NA,87,39,NA,0,1,202,0,0,NA,4,206,NA,1,0,0,NA,0,0,NA,0,0,NA,1,0,NA,1,78,NA,85,38,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,NA,1,1,NA
"Texas RioGrande Legal Aid, Inc.",744100,2016,TX,NTX-1,Native American,0,45,0,NA,19,0,27,NA,35,2,NA,0,0,0,64,0,NA,0,64,NA,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,27,NA,35,2,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA
"Texas RioGrande Legal Aid, Inc.",744100,2016,TX,TX-15,Basic Field,172,4784,0,NA,11558,327,5273,NA,7576,3166,NA,123,1757,11346,46,249,NA,2821,14894,NA,1448,3,34,NA,70,16,NA,26,582,NA,858,291,NA,263,3719,NA,5123,2241,NA,0,14,NA,25,7,NA,1,87,NA,124,37,NA,NA,NA,NA,NA,NA,34,837,NA,1376,574,NA
"Texas RioGrande Legal Aid, Inc.",744100,2017,TX,MSX-2,Migrant Worker,NA,186,0,0,41,11,100,NA,83,33,0,0,3,222,0,0,0,2,227,0,0,0,0,NA,0,0,0,0,1,NA,1,1,0,11,99,NA,81,31,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,1,1,0
"Texas RioGrande Legal Aid, Inc.",744100,2017,TX,NTX-1,Native American,NA,38,0,0,15,0,33,NA,18,2,0,0,0,0,53,0,0,0,53,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,33,NA,18,2,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0
"Texas RioGrande Legal Aid, Inc.",744100,2017,TX,TX-15,Basic Field,NA,5065,0,0,12386,327,5688,NA,7992,3444,0,157,1704,12124,85,358,0,3023,16004,0,1447,4,42,NA,86,25,0,16,504,NA,877,307,0,280,4057,NA,5416,2371,0,0,24,NA,49,12,0,5,126,NA,161,66,0,0,0,0,0,0,22,935,NA,1403,663,0
The Legal Aid Society of Cleveland,436050,2008,OH,OH-21,Basic Field,4,1473,NA,NA,3982,33,NA,4755,NA,671,NA,14,2903,438,3,95,NA,2006,NA,NA,NA,1,NA,13,NA,0,NA,12,NA,2550,NA,341,NA,4,NA,397,NA,37,NA,0,NA,3,NA,0,NA,9,NA,70,NA,16,NA,NA,NA,NA,NA,NA,7,NA,1722,NA,277,NA
The Legal Aid Society of Cleveland,436050,2009,OH,OH-21,Basic Field,0,2039,NA,NA,4692,14,NA,5696,NA,1006,NA,19,3410,519,4,172,NA,2592,NA,NA,NA,0,NA,18,NA,1,NA,7,NA,2918,NA,485,NA,3,NA,471,NA,45,NA,0,NA,4,NA,0,NA,1,NA,146,NA,25,NA,NA,NA,NA,NA,NA,3,NA,2139,NA,450,NA
The Legal Aid Society of Cleveland,436050,2010,OH,OH-21,Basic Field,2,2454,NA,NA,5300,66,NA,6723,NA,965,NA,56,4202,588,5,148,NA,2755,NA,NA,NA,16,NA,35,NA,5,NA,31,NA,3654,NA,517,NA,5,NA,531,NA,52,NA,0,NA,5,NA,0,NA,7,NA,128,NA,13,NA,NA,NA,NA,NA,NA,7,NA,2370,NA,378,NA
The Legal Aid Society of Cleveland,436050,2011,OH,OH-21,Basic Field,0,2291,NA,NA,5298,20,NA,6465,NA,1096,NA,27,4209,538,8,82,NA,2717,NA,NA,NA,0,NA,21,NA,6,NA,14,NA,3629,NA,566,NA,3,NA,468,NA,67,NA,0,NA,7,NA,1,NA,0,NA,68,NA,14,NA,NA,NA,NA,NA,NA,3,NA,2272,NA,442,NA
The Legal Aid Society of Cleveland,436050,2012,OH,OH-21,Basic Field,0,2060,NA,NA,4845,21,NA,5934,NA,950,NA,48,3861,544,5,91,NA,2356,5640,NA,469,3,NA,36,NA,9,NA,10,NA,3347,NA,504,NA,2,NA,483,NA,59,NA,0,NA,5,NA,0,NA,5,NA,72,NA,14,NA,NA,NA,NA,NA,NA,1,NA,1991,NA,364,NA
The Legal Aid Society of Cleveland,436050,2013,OH,OH-21,Basic Field,1,2184,NA,NA,4754,41,NA,6020,NA,876,NA,22,4117,506,9,95,NA,2188,6432,NA,507,3,NA,17,NA,2,NA,32,NA,3603,NA,482,NA,3,NA,454,NA,49,NA,0,NA,8,NA,1,NA,1,NA,84,NA,10,NA,NA,NA,NA,NA,NA,2,NA,1854,NA,332,NA
The Legal Aid Society of Cleveland,436050,2014,OH,OH-21,Basic Field,0,2025,NA,NA,4431,19,2261,NA,3347,829,NA,20,3908,458,9,112,NA,1949,5864,NA,553,0,6,NA,10,4,NA,9,1400,NA,2048,451,NA,4,197,NA,212,45,NA,0,1,NA,7,1,NA,1,59,NA,37,15,NA,NA,NA,NA,NA,NA,5,598,NA,1033,313,NA
The Legal Aid Society of Cleveland,436050,2015,OH,OH-21,Basic Field,0,2040,0,NA,4438,24,2156,NA,3338,960,NA,25,3870,383,14,134,NA,2052,5810,NA,605,0,7,NA,8,10,NA,15,1345,NA,1974,536,NA,3,133,NA,214,33,NA,0,2,NA,9,3,NA,0,64,NA,61,9,NA,NA,NA,NA,NA,NA,6,605,NA,1072,369,NA
The Legal Aid Society of Cleveland,436050,2016,OH,OH-21,Basic Field,0,1687,0,NA,4166,25,1903,NA,2926,999,NA,20,3367,396,12,120,NA,1938,5349,NA,504,1,6,NA,12,1,NA,15,1185,NA,1639,528,NA,3,136,NA,211,46,NA,0,4,NA,7,1,NA,0,49,NA,55,16,NA,NA,NA,NA,NA,NA,6,523,NA,1002,407,NA
The Legal Aid Society of Cleveland,436050,2017,OH,OH-21,Basic Field,NA,1830,0,0,4218,12,1846,NA,2983,1206,1,19,3429,421,5,135,0,2039,5443,26,579,0,6,NA,10,3,0,9,1123,NA,1660,637,0,2,136,NA,218,65,0,0,1,NA,4,0,0,0,65,NA,48,21,1,0,0,0,0,0,1,515,NA,1043,480,0
The Legal Aid Society of Columbus,436060,2008,OH,OH-5,Basic Field,0,1017,NA,NA,2511,247,NA,2735,NA,546,NA,25,1425,96,14,168,NA,1800,NA,NA,NA,0,NA,10,NA,15,NA,139,NA,1148,NA,138,NA,16,NA,74,NA,6,NA,0,NA,11,NA,3,NA,21,NA,128,NA,19,NA,NA,NA,NA,NA,NA,71,NA,1364,NA,365,NA
The Legal Aid Society of Columbus,436060,2009,OH,OH-5,Basic Field,1,1098,NA,NA,2399,224,NA,2822,NA,452,NA,27,1262,70,12,283,NA,1844,NA,NA,NA,2,NA,20,NA,5,NA,101,NA,1050,NA,111,NA,14,NA,50,NA,6,NA,0,NA,11,NA,1,NA,43,NA,207,NA,33,NA,NA,NA,NA,NA,NA,64,NA,1484,NA,296,NA
"Three Rivers Legal Services, Inc.",610061,2008,FL,FL-14,Basic Field,6,939,NA,NA,2692,33,NA,3044,NA,554,NA,31,1481,172,17,74,NA,1856,NA,NA,NA,NA,NA,27,NA,4,NA,19,NA,1257,NA,205,NA,NA,NA,155,NA,17,NA,NA,NA,16,NA,1,NA,2,NA,67,NA,5,NA,NA,NA,NA,NA,NA,12,NA,1522,NA,322,NA
"Three Rivers Legal Services, Inc.",610061,2009,FL,FL-14,Basic Field,6,1014,NA,NA,2654,46,NA,3074,NA,548,NA,25,1542,166,21,74,NA,1840,NA,NA,NA,0,NA,20,NA,5,NA,15,NA,1331,NA,196,NA,3,NA,153,NA,10,NA,0,NA,14,NA,7,NA,1,NA,66,NA,7,NA,NA,NA,NA,NA,NA,27,NA,1490,NA,323,NA
"Three Rivers Legal Services, Inc.",610061,2010,FL,FL-14,Basic Field,6,1077,NA,NA,2611,17,NA,3126,NA,545,NA,26,1533,156,22,88,NA,1863,NA,NA,NA,1,NA,24,NA,1,NA,6,NA,1330,NA,197,NA,1,NA,144,NA,11,NA,0,NA,17,NA,5,NA,0,NA,77,NA,11,NA,NA,NA,NA,NA,NA,9,NA,1534,NA,320,NA
"Three Rivers Legal Services, Inc.",610061,2011,FL,FL-14,Basic Field,7,1238,NA,NA,2981,46,NA,3571,NA,602,NA,49,1834,161,11,115,NA,2049,NA,NA,NA,NA,NA,44,NA,5,NA,18,NA,1612,NA,204,NA,2,NA,150,NA,9,NA,2,NA,8,NA,1,NA,1,NA,103,NA,11,NA,NA,NA,NA,NA,NA,23,NA,1654,NA,372,NA
"Three Rivers Legal Services, Inc.",610061,2012,FL,FL-14,Basic Field,3,1008,NA,NA,2719,35,NA,3170,NA,522,NA,18,1538,141,17,90,NA,1923,3450,NA,277,NA,NA,17,NA,1,NA,25,NA,1325,NA,188,NA,NA,NA,128,NA,13,NA,NA,NA,14,NA,3,NA,2,NA,69,NA,19,NA,NA,NA,NA,NA,NA,8,NA,1617,NA,298,NA
"Three Rivers Legal Services, Inc.",610061,2013,FL,FL-14,Basic Field,0,835,NA,NA,2470,31,NA,2803,NA,471,NA,34,1307,161,16,87,NA,1700,3072,NA,230,NA,NA,28,NA,6,NA,13,NA,1124,NA,170,NA,3,NA,150,NA,8,NA,NA,NA,15,NA,1,NA,1,NA,78,NA,8,NA,NA,NA,NA,NA,NA,14,NA,1408,NA,278,NA
"Three Rivers Legal Services, Inc.",610061,2014,FL,FL-14,Basic Field,0,1004,NA,NA,2607,41,1341,NA,1679,550,NA,20,1518,159,20,79,NA,1815,3192,NA,419,0,7,NA,8,5,NA,16,567,NA,717,218,NA,3,66,NA,73,17,NA,0,1,NA,13,6,NA,2,34,NA,36,7,NA,NA,NA,NA,NA,NA,20,666,NA,832,297,NA
"Three Rivers Legal Services, Inc.",610061,2015,FL,FL-14,Basic Field,1,1323,3,NA,3061,73,1537,NA,2022,755,NA,18,1776,207,19,110,NA,2257,3805,NA,583,NA,6,NA,9,3,NA,38,642,NA,837,259,NA,4,91,NA,90,22,NA,NA,5,NA,10,4,NA,3,39,NA,46,22,NA,NA,NA,NA,NA,NA,28,754,NA,1030,445,NA
"Three Rivers Legal Services, Inc.",610061,2016,FL,FL-14,Basic Field,2,1163,5,NA,2745,92,1327,NA,1736,758,NA,27,1568,147,21,103,NA,2047,3395,NA,518,0,12,NA,10,5,NA,48,563,NA,689,268,NA,8,60,NA,71,8,NA,0,2,NA,14,5,NA,3,35,NA,41,24,NA,NA,NA,NA,NA,NA,33,655,NA,911,448,NA
"Three Rivers Legal Services, Inc.",610061,2017,FL,FL-14,Basic Field,NA,852,6,0,2280,73,1034,NA,1427,604,0,20,1210,128,17,90,12,1661,2780,2,356,0,7,NA,11,2,0,35,411,NA,559,205,0,2,48,NA,62,16,0,0,5,NA,9,3,0,6,38,NA,33,13,0,0,5,5,2,0,30,520,NA,748,363,0
"Utah Legal Services, Inc.",745000,2008,UT,MUT,Migrant Worker,0,165,NA,NA,27,NA,NA,180,NA,12,NA,NA,NA,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Utah Legal Services, Inc.",745000,2008,UT,NUT-1,Native American,0,19,NA,NA,33,24,NA,26,NA,2,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,26,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Utah Legal Services, Inc.",745000,2008,UT,UT-1,Basic Field,2,915,NA,NA,4845,68,NA,5147,NA,547,NA,57,154,703,122,324,NA,4402,NA,NA,NA,1,NA,45,NA,11,NA,1,NA,131,NA,22,NA,25,NA,630,NA,48,NA,13,NA,101,NA,8,NA,2,NA,281,NA,41,NA,NA,NA,NA,NA,NA,26,NA,3959,NA,417,NA
"Utah Legal Services, Inc.",745000,2009,UT,MUT,Migrant Worker,0,82,NA,NA,7,0,NA,78,NA,11,NA,38,0,51,0,0,NA,0,NA,NA,NA,0,NA,38,NA,0,NA,0,NA,0,NA,0,NA,0,NA,40,NA,11,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"Utah Legal Services, Inc.",745000,2009,UT,NUT-1,Native American,0,37,NA,NA,41,38,NA,36,NA,4,NA,0,0,0,77,0,NA,1,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,38,NA,35,NA,4,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA
"Utah Legal Services, Inc.",745000,2009,UT,UT-1,Basic Field,0,1031,NA,NA,4615,50,NA,5112,NA,484,NA,51,180,661,98,296,NA,4360,NA,NA,NA,0,NA,41,NA,10,NA,3,NA,160,NA,17,NA,8,NA,594,NA,59,NA,4,NA,88,NA,6,NA,3,NA,275,NA,18,NA,NA,NA,NA,NA,NA,32,NA,3954,NA,374,NA
"Utah Legal Services, Inc.",745000,2010,UT,MUT,Migrant Worker,0,74,NA,NA,8,0,NA,75,NA,7,NA,34,0,46,0,1,NA,1,NA,NA,NA,0,NA,34,NA,0,NA,0,NA,0,NA,0,NA,0,NA,39,NA,7,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA
"Utah Legal Services, Inc.",745000,2010,UT,NUT-1,Native American,0,39,NA,NA,42,54,NA,26,NA,1,NA,0,1,0,79,0,NA,1,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,54,NA,24,NA,1,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA
"Utah Legal Services, Inc.",745000,2010,UT,UT-1,Basic Field,0,1397,NA,NA,5150,60,NA,5830,NA,657,NA,104,169,922,113,316,NA,4923,NA,NA,NA,3,NA,87,NA,14,NA,1,NA,153,NA,15,NA,26,NA,824,NA,72,NA,10,NA,97,NA,6,NA,2,NA,277,NA,37,NA,NA,NA,NA,NA,NA,18,NA,4392,NA,513,NA
"Utah Legal Services, Inc.",745000,2011,UT,MUT,Migrant Worker,0,61,NA,NA,12,2,NA,62,NA,9,NA,17,0,55,0,0,NA,1,NA,NA,NA,0,NA,17,NA,0,NA,0,NA,0,NA,0,NA,2,NA,44,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA
"Utah Legal Services, Inc.",745000,2011,UT,NUT-1,Native American,0,8,NA,NA,16,6,NA,11,NA,7,NA,0,0,0,24,0,NA,0,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,6,NA,11,NA,7,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"Utah Legal Services, Inc.",745000,2011,UT,UT-1,Basic Field,0,1384,NA,NA,4609,93,NA,5261,NA,639,NA,84,192,826,176,270,NA,4445,NA,NA,NA,0,NA,66,NA,18,NA,1,NA,173,NA,18,NA,12,NA,741,NA,73,NA,52,NA,106,NA,18,NA,3,NA,228,NA,39,NA,NA,NA,NA,NA,NA,25,NA,3947,NA,473,NA
"Utah Legal Services, Inc.",745000,2012,UT,MUT,Migrant Worker,0,68,NA,NA,18,0,NA,78,NA,8,NA,26,0,60,0,0,NA,0,86,NA,0,0,NA,18,NA,8,NA,0,NA,0,NA,0,NA,0,NA,60,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"Utah Legal Services, Inc.",745000,2012,UT,NUT-1,Native American,0,59,NA,NA,112,57,NA,100,NA,14,NA,0,0,0,171,0,NA,0,167,NA,4,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,57,NA,100,NA,14,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"Utah Legal Services, Inc.",745000,2012,UT,UT-1,Basic Field,0,1078,NA,NA,3815,38,NA,4307,NA,548,NA,86,159,731,7,146,NA,3764,4726,NA,167,0,NA,69,NA,17,NA,0,NA,142,NA,17,NA,12,NA,655,NA,64,NA,1,NA,6,NA,0,NA,0,NA,137,NA,9,NA,NA,NA,NA,NA,NA,25,NA,3298,NA,441,NA
"Utah Legal Services, Inc.",745000,2013,UT,MUT,Migrant Worker,0,46,NA,NA,11,0,NA,44,NA,13,NA,5,0,52,0,0,NA,0,57,NA,0,0,NA,5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,39,NA,13,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"Utah Legal Services, Inc.",745000,2013,UT,NUT-1,Native American,0,60,NA,NA,102,51,NA,99,NA,12,NA,0,0,0,162,0,NA,0,161,NA,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,51,NA,99,NA,12,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"Utah Legal Services, Inc.",745000,2013,UT,UT-1,Basic Field,0,1116,NA,NA,3899,42,NA,4421,NA,552,NA,101,142,795,18,283,NA,3676,4866,NA,149,1,NA,83,NA,17,NA,0,NA,123,NA,19,NA,14,NA,702,NA,79,NA,0,NA,17,NA,1,NA,9,NA,249,NA,25,NA,NA,NA,NA,NA,NA,18,NA,3247,NA,411,NA
"Utah Legal Services, Inc.",745000,2014,UT,MUT,Migrant Worker,0,55,NA,NA,19,0,26,NA,33,15,NA,3,0,71,0,0,NA,0,74,NA,0,0,0,NA,3,0,NA,0,0,NA,0,0,NA,0,26,NA,30,15,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA
"Utah Legal Services, Inc.",745000,2014,UT,NUT-1,Native American,0,75,NA,NA,164,71,66,NA,77,25,NA,NA,NA,NA,239,NA,NA,NA,238,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,66,NA,77,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Utah Legal Services, Inc.",745000,2014,UT,UT-1,Basic Field,0,1235,NA,NA,3942,17,2237,NA,2358,565,NA,120,222,920,0,195,NA,3720,5012,NA,165,0,48,NA,56,16,NA,0,83,NA,108,31,NA,5,420,NA,390,105,NA,0,0,NA,0,0,NA,4,86,NA,85,20,NA,NA,NA,NA,NA,NA,8,1600,NA,1719,393,NA
"Utah Legal Services, Inc.",745000,2015,UT,MUT,Migrant Worker,0,40,0,NA,17,0,28,NA,25,4,NA,1,NA,56,NA,NA,NA,NA,57,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,28,NA,24,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Utah Legal Services, Inc.",745000,2015,UT,NUT-1,Native American,0,114,0,NA,210,79,94,NA,118,33,NA,NA,NA,NA,324,NA,NA,NA,319,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,94,NA,118,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Utah Legal Services, Inc.",745000,2015,UT,UT-1,Basic Field,0,1763,0,NA,5180,21,3066,NA,3168,688,NA,160,231,1061,NA,273,NA,5218,6616,NA,327,1,70,NA,66,23,NA,1,94,NA,115,21,NA,4,492,NA,487,78,NA,NA,NA,NA,NA,NA,NA,4,106,NA,128,35,NA,NA,NA,NA,NA,NA,11,2304,NA,2372,531,NA
"Utah Legal Services, Inc.",745000,2016,UT,MUT,Migrant Worker,0,36,0,NA,23,0,19,NA,34,6,NA,0,0,55,0,4,NA,0,59,NA,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,18,NA,32,5,NA,0,0,NA,0,0,NA,0,1,NA,2,1,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA
"Utah Legal Services, Inc.",745000,2016,UT,NUT-1,Native American,0,95,0,NA,181,59,72,NA,115,30,NA,0,0,0,276,0,NA,0,271,NA,5,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,59,72,NA,115,30,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA
